X,Y,EGIS_ID,REG_ID,BSTP_GEO_ID,BSTP_OPS_TCD,BSTP_EFF_DATE,BSTP_TCD,AT_STR,ON_STR,BSTP_HDG,BSTP_POS_TCD,BSTP_LDC,BSTP_MSG_TEXT,BSTP_LON,BSTP_LAT,BSTP_LAT_LON_TCD,BSTP_INV_SYR_TCD,BSTP_INV_SRV_DATE,BSTP_BNH_CNT,BSTP_BST_TCD,BSTP_IFC_OWN,BSTP_HAS_BKRS,BSTP_HAS_PRS,BSTP_HAS_PVM,BSTP_HAS_PRM,BSTP_PDP_SIZE_TCD,BSTP_PDP_MTR_TCD,BSTP_PDP_OBS_TCD,BSTP_PDP_HAS_CCN,BSTP_HAS_BDR_PDP,BSTP_BDR_PDP_OBS,BSTP_SWK_WDT,BSTP_SWK_HAS_CCN,BSTP_SWK_HAS_PPC,BSTP_SWK_SLP_WVL,BSTP_SWK_OBS_TCD,BSTP_SWK_IPD_TCD,ONS_CRP_SLP,ONS_CRP,OFS_CRP,AT_STR_ABS_CRP,AT_STR_OSS_CRP,ONS_CWK,OFS_CWK,AT_STR_ABS_CWK,AT_STR_OSS_CWK,ON_STR_STS_OR_TFL,ON_STR_PDC_SGL,AT_STR_PDC_SGL,BSTP_PRK_RST_TCD,BSTP_NPK_ZNE_LTH,CNF_NPK_SNS,STR_LGT_WTN_30_FT,BSTP_HAS_LED_DSP,BSTP_ACC_RATING,BSTP_BRDG_STP,BSTP_HAS_LUM_SIGN,BSTP_HAS_PWR_SRC,METRO_ACCS_STP,WARD_ID,ANC_ID,SMD_ID,ROUTEID,MEASURE,OFFSET,BLOCKKEY,BLOCKFACEKEY,GIS_ID,SE_ANNO_CAD_DATA,GLOBALID,CREATOR,CREATED,EDITOR,EDITED,OBJECTID,SNOWPRIORITY
-76.9847282807152,38.8518397815354,1309706,1000233,2837,PRS,1982/01/31 00:00:00+00,REV,BRUCE PL SE,12TH PL SE,217,FAR,N OF 1ST DRWY,12TH PL SE + BRUCE PL SE,-76.984726,38.851832,,KFH,2006/04/27 00:00:00+00,0,UNK,WMAT,N,N,N,N,SWK,CON,NON,N,N,E,5,N,N,N,NON,UNK,-9,N,N,U,N,N,N,U,U,N,N,N,YUN,-9,U,Y,U,N,U,U,U,U,8,ANC 8E,8E01,13001232,40.2000007629395,3,009f5cbaf0fa536e2decd9464a93a2a5,90acc0ba1cb0d15161808b71c8ad0e11,BusStopPt_4399,,{D0B73EF8-ADC3-46D1-8810-23687BDC0BF0},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,25519,
-76.9725602732962,38.8435477809788,1310072,3002666,13506,PRS,2003/03/25 00:00:00+00,REV,MISSISSIPPI AVE SE,SOUTHERN AVE,46,NEA,UNKNOWN,SOUTHERN AVE + MISSISSIPPI AVE SE,-76.972558,38.84354,,KFH,2006/05/02 00:00:00+00,0,UNK,UNKW,N,N,N,N,SWK,CON,FEN,Y,N,E,6,Y,Y,N,NON,UPV,-9,N,N,U,Y,Y,Y,U,Y,Y,Y,Y,YUN,-9,U,Y,U,N,U,U,U,U,8,ANC 8B,8B06,13081512,3512.80004882812,3,45263880b0bd2c22d35d5549d46c3341,a165d3a4f23620a6426301874f377342,BusStopPt_4400,,{EE61E966-8062-44E7-931D-56C5C9431C82},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,25520,
-76.9451732698317,38.8703797802731,1303561,1000454,3907,PRS,1901/01/01 00:00:00+00,REV,41ST ST SE,ALABAMA AVE SE,74,NEA,UNKNOWN,ALABAMA AVE SE + 41ST ST SE,-76.945171,38.870372,,KFH,2006/05/25 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,3,N,Y,N,NON,UNK,4.0999999,N,N,Y,N,Y,N,Y,U,Y,N,N,YUN,-9,U,N,U,N,U,U,U,U,7,ANC 7B,7B07,13009362,6085.60009765625,3,018858d58d364830e832cd98dd5afba2,7160f1bd23e3ee8dd08680d151668ae6,BusStopPt_4401,,{227B2896-C985-40DB-9CB4-3255197FC250},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,25521,
-77.0034172856789,38.8450267731931,1309901,1000162,2505,PRS,1957/08/29 00:00:00+00,REV,2ND ST SE,MALCOLM X AVE SE,91,NEX,UNKNOWN,MALCOLM X AVE SE + 2ND ST SE,-77.003415,38.845019,,KFH,2006/05/01 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,6,N,Y,N,NON,UNK,5.30000019,N,Y,U,Y,N,Y,U,Y,N,N,N,YUN,-9,U,N,U,U,U,U,U,U,8,ANC 8C,8C01,13058542,428.799987792969,3,b73400da638eb2ef1d9a19a6186d48ba,40e9b8d9503f3b95f9ff0e4b7b666deb,BusStopPt_4402,,{CDAD312F-A2BF-4DC2-B2CE-3A20DC6204CA},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,25522,
-76.9901082813486,38.8337937732449,1310140,1003351,13934,PRS,2003/08/15 00:00:00+00,UNK,BARNABY TER SE,WHEELER RD SE,131,NEX,UNKNOWN,WHEELER RD SE + BARNABY TER SE,-76.990106,38.833786,,KFH,2006/04/20 00:00:00+00,-9,UNK,UNKW,N,N,N,N,58U,CON,NON,Y,N,E,6,Y,Y,N,NON,UNK,-9,N,N,U,Y,N,N,U,Y,N,N,N,NPL,-9,U,Y,U,U,U,U,U,U,8,ANC 8E,8E06,13092882,1209.90002441406,3,d49e8b91145acc33328bb839e6335ed6,311b40a9e12a0d5f67f85f58c6b8fc3e,BusStopPt_4403,,{485B9C0E-26C6-4943-848D-28C016525DAB},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,25523,YES
-77.002267282429,38.9571527950509,1308834,1002630,8749,PRS,1953/07/12 00:00:00+00,REV,SOUTH DAKOTA AVE NE,RIGGS RD NE,206,NEA,UNKNOWN,RIGGS RD NE + SOUTH DAKOTA AVE NE,-77.002265,38.957145,,KFH,2006/06/16 00:00:00+00,0,UNK,WMAT,N,Y,N,N,SWK,CON,NON,N,N,E,0,N,N,N,NON,UNK,4.5,N,N,Y,N,Y,N,Y,Y,Y,N,N,YMR,-9,N,N,U,N,U,U,U,U,4,ANC 4B,4B09,12076052,677.5,-3,00edfe2c84c517e35b9bb91e5481a8ce,ff0a68583a71e8422b93f776b0158cca,BusStopPt_4404,,{74DEA5B7-9313-4DDD-B60E-1167CA49AE5C},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,25524,
-77.0743873104814,38.9440387906565,1302257,1002396,8261,PRS,1901/01/01 00:00:00+00,REV,38TH ST NW,VEAZEY ST NW,270,NEA,UNKNOWN,VEAZEY ST NW + 38TH ST NW,-77.074385,38.944031,,KFH,2006/04/24 00:00:00+00,0,UNK,UNKW,N,N,N,N,SWK,CON,NON,N,N,E,6,N,N,N,NON,UNK,3.29999995,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,NSG,-9,N,Y,U,N,U,U,U,U,3,ANC 3F,3F01,11089182,399.299987792969,3,efdef3c400f417c45948965dc00b3f75,e1ccfdac2d7004e547b5f352986f482b,BusStopPt_4405,,{DAD587A6-3330-49FA-A8A8-F2C6F7969674},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,25525,
-76.9518242652535,38.8840637848416,1307758,1000650,4669,PRS,1995/03/12 00:00:00+00,UNK,#410,37TH ST SE,150,MID,"@ LAMPPOST; OPPO ENTR",37TH ST SE + #410,-76.951822,38.884056,,KFH,2006/05/30 00:00:00+00,-9,UNK,UNKW,N,Y,N,N,SWK,CON,NON,N,N,E,6,N,N,N,NON,UNK,-9,N,N,U,N,N,N,U,U,N,N,N,NSG,-9,N,Y,U,N,U,U,U,U,7,ANC 7F,7F04,13003702,524.700012207031,3,79de17b8b683f5935a7f5fadf2f0f65b,ae1b803b30b55fa07c6553acaabefe18,BusStopPt_4406,,{B044F2C4-27EC-42C7-A8E9-C606B353DF81},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,25526,
-77.066866301412,38.9138677865942,1307700,1001595,6735,PRS,1901/01/01 00:00:00+00,REV,R ST NW,WISCONSIN AVE NW,156,NEA,UNKNOWN,WISCONSIN AVE NW + R ST NW,-77.066864,38.91386,,KFH,2006/05/24 00:00:00+00,0,UNK,WMAT,N,Y,N,N,58U,BRK,NON,Y,N,E,5,Y,Y,N,NON,UNK,4.0999999,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,-9,N,Y,U,Y,U,U,U,U,2,ANC 2E,2E02,11094052,1321,-3,8950b97e0ed4df413aa4fc5eb246c0d3,5b8d0894d66b08017fca6062e35a4331,BusStopPt_4407,,{A0EC06FE-9071-44D5-866B-F6AF6F659E89},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,25527,
-77.0174452837798,38.8745447793855,1309614,1000486,4142,PRS,1901/01/01 00:00:00+00,REV,N ST SW,4TH ST SW,1,NEA,UNKNOWN,4TH ST SW + N ST SW,-77.017443,38.874537,,KFH,2006/05/16 00:00:00+00,0,UNK,WMAT,N,Y,N,N,58U,CON,NON,Y,N,E,6,N,Y,N,NON,UNK,6.9000001,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,NSG,-9,N,N,U,Y,U,U,U,U,6,ANC 6D,6D05,14000402,1686.30004882812,-3,392d07f40b923c4896012dc22888089f,da9a369d7c5a175a89ce362f27fd44da,BusStopPt_4408,,{245BC374-C54B-41E8-9DAE-7E4755E200EC},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,25528,
-76.9723392758833,38.8696927814106,1309974,1003190,18710,PRS,1947/04/06 00:00:00+00,REV,R ST SE,NAYLOR RD SE,309,FAR,UNKNOWN,NAYLOR RD SE + R ST SE,-76.972337,38.869685,,KFH,2006/05/15 00:00:00+00,0,UNK,WMAT,N,Y,N,N,SWK,CON,NON,N,N,E,4,N,N,N,NON,UNK,4.0999999,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,YUN,-9,U,N,U,N,U,U,U,U,8,ANC 8A,8A03,13063502,646.200012207031,-3,5526f58db8a12ed2c5f6478dcae9a055,de2865c21a28d40fd634ec8d23ccf194,BusStopPt_4409,,{2A1000FF-C20A-4F60-B541-1E820D6531C3},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,25529,
-77.0089282895159,38.9030477902877,1308234,1001269,6092,PRS,1975/06/19 00:00:00+00,REV,"NORTHBOUND, FAR SIDE OF K STREET",N CAPITOL ST NE,359,FAR,UNKNOWN,N CAPITOL ST NE + NORTHBOUND K STREET,-77.008926,38.90304,,KFH,2009/07/20 00:00:00+00,1,INS,WMAT,N,Y,Y,N,58U,CON,NON,Y,N,E,8,N,Y,N,SHL,UNK,5.80000019,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,-9,Y,N,U,Y,U,U,U,U,6,ANC 6C,6C06,15065322,881.099975585938,3,9cd26fc4d6284c62a14ef00a3e004d1c,19a554db9d6a460c4bf50d68abbabf87,BusStopPt_4410,,{18EC7C78-0DB6-474E-A89F-CC102314B182},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,25530,
-76.9885892799705,38.8420337767561,1309719,1003345,13889,PRS,2003/06/09 00:00:00+00,REV,CONGRESS ST SE,13TH ST SE,179,NEA,UNKNOWN,13TH ST SE + CONGRESS ST SE,-76.988587,38.842026,,KFH,2006/04/25 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,SWK,CON,NON,N,N,E,6,N,N,N,NON,UNK,7,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,YUN,-9,U,Y,U,N,U,U,U,U,8,ANC 8E,8E04,13001302,2222,3,3dbe2f3b4a5946bd49c4dedd9d38c848,f30e1e4e1daf329a98dc8abbe502deac,BusStopPt_4411,,{5A6C16D8-892C-439E-9A14-FBAED07C0C95},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,25531,
-77.0664983080207,38.9754518025467,1309332,1002833,9518,PRS,1946/12/06 00:00:00+00,UNK,33RD ST NW,PINEHURST CIR NW,117,NEA,UNKNOWN,PINEHURST CIR NW + 33RD ST NW,-77.066496,38.975444,,KFH,2006/06/26 00:00:00+00,-9,UNK,UNKW,N,Y,N,N,UNK,UNK,UNK,U,N,E,0,U,E,U,UNK,UNK,3.79999995,N,N,N,N,N,N,N,U,N,N,N,YUN,-9,U,Y,U,N,U,U,U,U,4,ANC 3G,3G01,11070462,27.3999996185303,3,759ebd7361a995eac05ecd2571693405,6652571ce5ea7ff2a1b0f501bd2bee93,BusStopPt_4412,,{22384B65-9874-4988-9495-FF401411EB77},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,25532,
-77.0019722918538,38.9654348020142,1308541,1002749,9153,PRS,1978/02/19 00:00:00+00,REV,NEW HAMPSHIRE AVE,EASTERN AVE NE,317,NEA,BET DRWYS TO MC DONALD'S,EASTERN AVE NE + NEW HAMPSHIRE AVE,-77.00197,38.965427,,KFH,1900/01/01 00:00:00+00,-9,UNK,UNKW,U,U,U,U,UNK,UNK,UNK,U,U,U,0,U,U,U,UNK,UNK,-9,U,U,U,U,U,U,U,U,U,U,U,UNK,-9,U,U,U,U,U,U,U,U,4,ANC 4B,4B08,12031982,8939,3,e84f893b8e56347a75ae5392f48f81ff,c9aa05beeb088c4e9315e10b5dc8df7f,BusStopPt_4413,,{0E701BDE-1504-446E-8054-444D8E119C11},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,25533,
-76.9258942634709,38.8856627849592,1303537,1000680,4774,PRS,1901/01/01 00:00:00+00,REV,BASS PL SE,53RD ST SE,10,FAR,UNKNOWN,53RD ST SE + BASS PL SE,-76.925892,38.885655,,KFH,2006/06/19 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,SWK,CON,NON,N,N,E,5,N,N,N,NON,UNK,7.69999981,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,YUN,-9,U,N,U,N,U,U,U,U,7,ANC 7E,7E06,13005302,461.899993896484,-3,e818a4b3a67642f4500726141fb65fdf,9c212a6a83f1fde206a6736ae0558358,BusStopPt_4414,,{32EB2192-34E8-4AFA-9D63-F3001A0715B5},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,25534,
-76.9566002696787,38.8962577837332,1307832,1001013,5553,PRS,1949/05/01 00:00:00+00,UNK,34TH ST NE,BENNING RD NE,101,FAR,BEGIN 60' E OF-EXTD 200',BENNING RD NE + 34TH ST NE,-76.956598,38.89625,,KFH,2009/07/28 00:00:00+00,-9,UNK,UNKW,N,Y,Y,Y,58O,CON,TRC,Y,N,E,5,N,Y,N,SHL,UNK,6,N,Y,Y,N,N,Y,Y,U,Y,Y,Y,NPL,-9,Y,Y,U,N,U,U,U,U,7,ANC 7D,7D04,12015342,2372.60009765625,3,21760adb8a5266deec09d8c2aff037bd,e63d08dffcd6666ec86c6e8b48514f1e,BusStopPt_4415,,{0BB4F508-D2D8-4538-87E4-1B912F8D6794},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,25535,
-76.9827432776489,38.8618507777192,1309589,1000352,3453,PRS,1963/02/11 00:00:00+00,UNK,GALEN ST SE,16TH ST SE,7,NEA,UNKNOWN,16TH ST SE + GALEN ST SE,-76.982741,38.861843,,KFH,2006/05/08 00:00:00+00,-9,UNK,UNKW,N,Y,N,Y,58U,CON,NON,Y,N,E,6,N,Y,Y,NON,UPV,-9,N,N,U,N,N,N,U,U,N,N,N,YUN,-9,U,N,U,N,U,U,U,U,8,ANC 8A,8A04,13001602,2114.80004882812,-3,9cfde42aa530ae603950852cad8a7da1,db763f446142aae44d6aebb29bd0de5a,BusStopPt_4416,,{F3CC46DE-DB2A-493E-B039-70A302CFF80D},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,25536,
-77.0270572992708,38.9732148000595,1308658,1002817,9446,PRS,1960/10/14 00:00:00+00,REV,SOUTHBOUND ACROSS FROM BUTTERNUT ST ,GEORGIA AVE NW,185,ACR,"WALTER REED-MAIN DR; ZONE EXTDS S 215'",GEORGIA AVE NW + SOUTHBOUND  BUTTERNUT ST ,-77.027055,38.973207,,WSV,2018/06/22 15:02:13+00,1,INS,WMAT,N,Y,N,N,58U,CON,NON,Y,N,E,7,N,Y,N,NON,NON,3,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,130,N,N,Y,Y,U,Y,Y,U,4,ANC 4A,4A03,11040042,6362.7998046875,-3,a8ef905f09262605a7f356683424b197,03b00b77a903d02a012e78f6eca4cdfc,BusStopPt_4417,,{837E3A72-C7D3-4338-A16A-D3D990E0DB37},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,25537,
-76.9263422603507,38.896796792033,1301331,1001028,5600,PRS,1974/09/01 00:00:00+00,UNK,FITCH PL NE,DIVISION AVE NE,196,NEA,UNKNOWN,DIVISION AVE NE + FITCH PL NE,-76.92634,38.896789,,KFH,2006/06/19 00:00:00+00,-9,UNK,UNKW,N,Y,N,Y,SWK,CON,NON,Y,N,E,6,Y,Y,N,NON,UNK,3.79999995,N,N,Y,N,N,Y,Y,U,N,N,N,NSG,-9,N,Y,U,N,U,U,U,U,7,ANC 7C,7C01,12029642,797.5,-3,057fc01a54ece91a9218998daec3dd0f,e74dff6959758cc624a25815797b814e,BusStopPt_4418,,{F7D8721F-4D77-4A17-81F3-F9AF0F155F48},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,25538,YES
-77.0716743048261,38.9074027903484,1307218,1001370,18139,PRS,2012/12/30 00:00:00+00,REV,O ST NW,37TH ST NW,174,FAR,BEGIN 30' S OF S CURB-EXTD S 120',37TH ST NW + O ST NW,-77.071672,38.907395,,KFH,2006/05/22 00:00:00+00,1,INS,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,3,N,Y,N,NON,UNK,6.0999999,Y,Y,U,N,Y,Y,U,N,Y,N,N,NSG,-9,N,Y,U,Y,U,U,U,U,2,ANC 2E,2E08,11003702,173.100006103516,-3,d90172fc0826338de69def376acc6aa7,fabe75a655257ee26b2cd94d2d23bfce,BusStopPt_4419,,{5F1E5B67-11BD-45B8-A766-047ED468C94A},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,25539,
-77.0660053071573,38.9482107957134,1301935,1002490,8414,PRS,1935/09/15 00:00:00+00,REV,ALBEMARLE ST NW,CONNECTICUT AVE NW,155,NEA,UNKNOWN,CONNECTICUT AVE NW + ALBEMARLE ST NW,-77.066003,38.948203,,KFH,2009/06/09 00:00:00+00,1,INS,WMAT,N,Y,N,N,58O,CON,SHL,Y,N,E,6,N,Y,N,NON,UNK,5.4000001,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,-9,N,N,U,N,U,U,U,U,3,ANC 3F,3F06,11025152,5748.2001953125,-3,f4183e43a85b201ff59bd0387436d319,f2886302d022efab607d5ee32aac650d,BusStopPt_4420,,{DC70EF29-3D77-4184-9F4A-5CF3A37FEDFA},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,25540,
-77.1121003180778,38.9361677933298,1304308,1003208,13560,PRS,1961/07/31 00:00:00+00,REV,NORTON ST NW,MACARTHUR BLVD NW,156,NEA,140' W OF W CURB,MACARTHUR BLVD NW + NORTON ST NW,-77.112098,38.93616,,KFH,2006/05/26 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,58U,CON,NON,Y,Y,U,4,N,Y,N,NON,UNK,4.69999981,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,NSG,-9,N,N,U,Y,U,U,U,U,3,ANC 3D,3D04,11057912,4430.10009765625,-3,76fe81bf0f3f43f6aeb0739f72994556,f1ba452ccfbe9a3dfbbfb8d80ead3294,BusStopPt_4421,,{D6FDB1D7-C497-46A8-B078-E8298ACB20E0},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,25541,
-76.9266302624315,38.8822867883984,1303534,1000605,4573,PRS,1901/01/01 00:00:00+00,REV,E ST SE,53RD ST SE,11,FAR,UNKNOWN,53RD ST SE + E ST SE,-76.926628,38.882279,,KFH,2006/06/19 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,SWK,CON,NON,N,N,E,4,N,N,N,NON,UNK,6.4000001,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,YUN,-9,U,N,U,N,U,U,U,U,7,ANC 7E,7E06,13005302,842,-3,f26fc87736cb7b686c7141faa50f82e1,b6563a1e600b778a8d30fd27530826ad,BusStopPt_4422,,{089E7FF3-D357-4B23-A786-43266A3B63A2},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,25542,YES
-77.0622983090949,38.9051017847045,1307508,1001319,6209,PRS,1901/01/01 00:00:00+00,REV,WISCONSIN AVE NW,M ST NW,87,FAR,ON E PROP LINE OF THE DOOR STORE,M ST NW + WISCONSIN AVE NW,-77.062296,38.905094,,KFH,2006/05/24 00:00:00+00,0,UNK,UNKW,N,N,N,N,58U,BRK,NON,Y,N,E,5,Y,Y,N,NON,UNK,3.0999999,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,-9,N,Y,U,Y,U,U,U,U,2,ANC 2E,2E05,11057852,4504.89990234375,-3,29c5c1500339befcaebe3219c8d2380c,f88fc037af4b0c40923eb0d5cb471860,BusStopPt_4423,,{AD06C177-10FB-4263-961D-EA7DB55C9D8C},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,25543,
-77.0209970529293,38.8849247727807,1307401,1003599,18286,PRS,2018/06/24 00:00:00+00,UNK,7TH ST SW,D ST SW,266,NEA,UNKNOWN,D ST SW + 7TH ST SW,-77.020995,38.884917,TMP,KFH,2009/07/08 00:00:00+00,-9,UNK,UNKW,N,Y,N,N,58U,CON,NON,Y,Y,U,6,N,Y,N,NON,UNK,4,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,-9,Y,N,U,Y,U,U,U,U,6,ANC 6D,6D01,14026912,643.700012207031,3,2fa45f37ea63fcac726c9793e07aa275,aed3c0c348cccac9d1b29fe9236bd402,BusStopPt_4424,,{4C45F798-AD3D-4FE9-8A49-4A9CD939D30E},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,25544,
-76.9746867705495,38.8839161768729,1307914,1000658,4695,PRS,1978/07/13 00:00:00+00,UNK,ANNE ARCHIBALD HALL RDWY,DC GENERAL HEALTH CAMPUS,349,UNK,"@ S END OF SHELTER; IN GRASS AREA",DC GENERAL HEALTH CAMPUS + MAIN ROADWAY,-76.974684,38.883908,,KFH,2009/07/30 00:00:00+00,-9,UNK,UNKW,N,Y,Y,Y,58U,UNK,NON,N,Y,U,4,Y,Y,N,UNK,UNK,-9,N,N,N,N,N,N,N,N,N,N,N,NPL,-9,N,N,U,N,U,U,U,U,7,ANC 7F,7F07,58007902,129.800003051758,3,,f72d73d1a0c79c6527e945940b8a5911,BusStopPt_4425,,{F9431570-16F6-4189-B2D2-CEC3438AFDDE},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,25545,YES
-77.030157294466,38.9101327923647,1307503,1001469,6507,PRS,1940/02/03 00:00:00+00,UNK,13TH ST NW,LOGAN CIR NW,212,FAR,150' N OF CROSSWALK AT P ST (WEST),LOGAN CIR NW + 13TH ST NW,-77.030155,38.910125,,KFH,2006/07/24 00:00:00+00,-9,UNK,UNKW,N,Y,N,Y,58U,BRK,NON,Y,N,E,8,Y,Y,N,NON,UNK,5,Y,N,N,Y,Y,U,N,Y,Y,Y,Y,NSG,-9,N,Y,U,N,U,U,U,U,2,ANC 2F,2F02,11056552,237.5,3,afb4cff208e9fc1f94b28bbc2bee5dad,40aa3a514e2432750e5def27ffe5c613,BusStopPt_4426,,{3D22898F-45C1-4A00-9AF3-70CBA693FFB8},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,25546,
-76.9586812728715,38.8818737880702,1308149,1000597,4551,PRS,1947/11/24 00:00:00+00,REV,F ST SE,MINNESOTA AVE SE,29,NEX,S OF FT DUPONT SERVICE RD,MINNESOTA AVE SE + F ST SE,-76.958679,38.881866,,KFH,2006/05/30 00:00:00+00,0,UNK,WMAT,N,Y,N,N,58U,CON,NON,Y,N,E,6,N,Y,N,NON,UNK,5.69999981,Y,N,Y,Y,Y,N,Y,Y,N,N,N,NSG,-9,N,Y,U,Y,U,U,U,U,7,ANC 7F,7F04,13061162,2842.80004882812,3,b56745af4053eafbd423ede787518707,0e1d056a465cbc9d9e041996de822eef,BusStopPt_4427,,{A5DB3C64-074D-4F37-A676-B84E08B2062A},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,25547,YES
-77.0183282922249,38.8924847831036,1307608,1003283,13746,PRS,1901/01/01 00:00:00+00,UNK,CONSTITUTION AVE NW,PENNSYLVANIA AVE NW,289,NEA,OPPO CUTOFF TO W/B CONST AVE,PENNSYLVANIA AVE NW + CONSTITUTION AVE NW,-77.018326,38.892477,,KFH,2006/06/29 00:00:00+00,-9,UNK,UNKW,N,Y,N,Y,58U,CON,NON,Y,N,E,11,Y,Y,N,NON,UNK,-9,N,N,U,Y,N,N,U,Y,Y,N,Y,NSG,-9,N,Y,U,U,U,U,U,U,6,ANC 2C,2C03,11069812,536.299987792969,3,e8c879cd76e0126ae96829af2957af9e,51c3bf5002605b8a762e74a3a9cff1bf,BusStopPt_4428,,{078EE5D1-50E8-489F-B3D5-8B6D6EEDB952},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,25548,
-76.9836852847267,38.9258737937981,1305597,1001918,7354,PRS,1945/04/03 00:00:00+00,REV,15TH ST NE,FRANKLIN ST NE,269,FAR,UNKNOWN,FRANKLIN ST NE + 15TH ST NE,-76.983683,38.925866,,KFH,2009/06/26 00:00:00+00,1,INS,WMAT,N,Y,Y,N,58U,CON,NON,Y,N,E,11,Y,Y,N,NON,UNK,5.4000001,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NPL,-9,U,N,U,Y,U,U,U,U,5,ANC 5B,5B03,12038092,2194.60009765625,-3,60d3930777cb6f9f9f1633dad3756a56,230b21a0c91125ab7121b78af430628f,BusStopPt_4429,,{0F67602E-ABA3-4985-A71E-63033871D50B},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,25549,
-77.006192291887,38.9410407987061,1311383,1002325,20543,PRS,2011/01/15 00:00:00+00,UNK,MAIN ENTRANCE,FORT DR NE,145,MID,LON -77.00581 LAT 38.940792,FORT DR NE + MAIN ENTRANCE,-77.00619,38.941033,,UNK,1900/01/01 00:00:00+00,-9,UNK,UNKW,N,U,U,U,UNK,UNK,UNK,U,U,U,0,U,U,U,UNK,UNK,-9,U,U,U,U,U,U,U,U,U,U,U,UNK,-9,U,U,U,U,U,U,U,U,5,ANC 5A,5A06,58013662,135.600006103516,3,,1ae0418d6dd1aaf470d2a4cf99273593,BusStopPt_4430,,{8A38984C-A2B2-436E-A05E-D9F61E965E95},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,25550,
